#FOODID	taxa
24124120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_breast_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24127110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_breast_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24127135	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_breast_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten
24127150	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24127160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24132210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_leg_drumstick_and_thigh_roasted_broiled_or_baked_skin_eaten
24152210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_roasted_broiled_or_baked_skin_eaten
24152220	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_roasted_broiled_or_baked_skin_not_eaten
24153220	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_stewed_skin_not_eaten
24154210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24157230	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24162110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_roasted_broiled_or_baked_skin_eaten
24162120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_roasted_broiled_or_baked_skin_not_eaten
24163110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_stewed_skin_eaten
24164110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24167110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24167130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24198570	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_canned_meat_only
24198690	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food__restaurant
24198700	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_patty_fillet_or_tenders_breaded_cooked
24198720	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_ground
24198730	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_nuggets_from_fast_food__restaurant
24198740	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_nuggets
24201000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_NFS
24207000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_ground
24208500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_bacon_cooked
24300110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_cooked_skin_eaten
24301010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_roasted_skin_eaten
24301020	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_roasted_skin_not_eaten
25112200	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_paste_or_pate_chicken
25210210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Frankfurters;L5_;Frankfurter_or_hot_dog_beef
25220350	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Bratwurst
25220440	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Bologna_turkey
25221250	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pepperoni
25221310	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Polish_sausage
25221350	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Italian_sausage
25221400	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Sausage_not_cold_cut_NFS
25221405	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pork_sausage
25221406	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pork_sausage_reduced_fat
25221460	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pork_and_beef_sausage
25221500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Salami_NFS
25221810	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Thuringer
25221830	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Turkey_or_chicken_sausage
25221860	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Turkey_or_chicken_sausage_reduced_fat
25230210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_prepackaged_or_deli_luncheon_meat
25230220	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat
25230230	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat
25230235	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_extra_lean_lower_sodium_prepackaged_or_deli_luncheon_meat
25230310	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat
25230840	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_salami
25230900	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat
25230905	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat
25231110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Beef_sliced_prepackaged_or_deli_luncheon_meat
26100110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Fish_NS_as_to_type_cooked_NS_as_to_cooking_method
26100120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Fish_NS_as_to_type_baked_or_broiled_made_with_oil
26100160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Fish_NS_as_to_type_steamed
26107122	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Catfish_baked_or_broiled_made_with_margarine
26107140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Catfish_coated_fried_made_with_oil
26109130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Cod_coated_baked_or_broiled_made_with_oil
26137110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_cooked_NS_as_to_cooking_method
26137120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_baked_or_broiled_made_with_oil
26137121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_baked_or_broiled_made_with_butter
26137123	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_baked_or_broiled_made_without_fat
26137160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_steamed_or_poached
26137190	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Salmon_smoked
26139180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Sardines_canned_in_oil
26141120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Sea_bass_baked_or_broiled_fat_added_in_cooking
26155190	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tuna_canned_water_pack
26158010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tilapia_baked_or_broiled_made_with_oil
26158011	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tilapia_baked_or_broiled_made_with_butter
26158013	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tilapia_baked_or_broiled_made_without_fat
26158023	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tilapia_coated_baked_or_broiled_made_without_fat
26158031	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_;L5_;Tilapia_coated_fried_made_with_butter
26213120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_;L5_;Squid_baked_or_broiled_fat_added_in_cooking
26213140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_;L5_;Squid_coated_fried
26315180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Oysters_canned
26317120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Scallops_baked_or_broiled_fat_added_in_cooking
26317130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Scallops_steamed_or_boiled
26319110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Shrimp_cooked_NS_as_to_cooking_method
26319120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Shrimp_baked_or_broiled_made_with_oil
26319130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Shrimp_steamed_or_boiled
26319140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_;L5_;Shrimp_coated_fried_made_with_oil
27111050	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Spaghetti_sauce_with_beef_or_meat_other_than_lamb_or_mutton_homemade
27111410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans
27111420	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_without_beans
27111440	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans_and_cheese
27113100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_stroganoff
27116100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_curry
27120030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Ham_or_pork_with_barbecue_sauce_mixture
27121410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Chili_con_carne_with_beans_made_with_pork
27130100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Lamb_and_veal_with_gravy_or_sauce;L5_;Lamb_or_mutton_curry
27141500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chili_con_carne_with_chicken_or_turkey_and_beans
27145000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_teriyaki_chicken_or_turkey_with_soybased_sauce
27146000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_eaten
27146010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_not_eaten
27146050	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_wing_with_hot_pepper_sauce
27146150	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_curry
27146300	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_parmigiana
27150100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Shrimp_curry
27150210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Fish_sauce_bagoong
27151030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Marinated_fish_Ceviche
27162060	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Miscellaneous_meats_with_gravy_or_sauce;L5_;Spaghetti_sauce_with_meat_and_vegetables_homemade
27213200	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Beef_and_rice_with_gravy_mixture
27214100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Meat_loaf_made_with_beef
27214110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Beef_with_starch_item;L5_;Meat_loaf_made_with_beef_with_tomatobased_sauce
27220010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Pork_with_starch_item;L5_;Meat_loaf_made_with_ham_not_luncheon_meat
27242300	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_and_noodles_with_cream_or_white_sauce_mixture
27242310	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture
27246300	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Poultry_with_starch_item;L5_;Chicken_or_turkey_cake_patty_or_croquette
27250070	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Fish_shellfish_with_starch_item;L5_;Salmon_cake_or_patty
27260010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Miscellaneous_meats_with_starch_item;L5_;Meat_loaf_NS_as_to_type_of_meat
27260080	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item;L4_Miscellaneous_meats_with_starch_item;L5_;Meat_loaf_made_with_beef_and_pork
27311120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_potatoes_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_sauce_mixture
27311410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy
27315250	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Stuffed_cabbage_rolls_with_beef_and_rice
27315410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Beef_with_starch_and_vegetable;L5_;Beef_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy_mixture
27320030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Pork_with_starch_and_vegetable;L5_;Ham_or_pork_noodles_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_cheese_sauce_mixture
27341520	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_stew_with_potatoes_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_tomato_based_sauce
27343470	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture
27343960	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_cheese_sauce_mixture
27345310	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_soybased_sauce_mixture
27347100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Poultry_with_starch_and_vegetable;L5_;Chicken_or_turkey_pot_pie
27360000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Miscellaneous_meats_with_starch_and_vegetable;L5_;Stew_NFS
27363100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meatpoultry_fish_with_starch_item_and_vegetables;L4_Miscellaneous_meats_with_starch_and_vegetable;L5_;Jambalaya_with_meat_and_rice
27410210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Beef_with_vegetable_no_potatoes;L5_;Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture
27415100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Beef_with_vegetable_no_potatoes;L5_;Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture
27415110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Beef_with_vegetable_no_potatoes;L5_;Beef_and_broccoli
27420020	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Ham_or_pork_salad
27420350	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture
27420500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture
27420510	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Pork_with_vegetable_no_potatoes;L5_;Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soybased_sauce_mixture
27440130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes
27445110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture
27445220	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Kung_pao_chicken
27446200	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Meat_poultry_fish_with_vegetables;L4_Poultry_with_vegetables_no_potatoes;L5_;Chicken_or_turkey_salad_made_with_mayonnaise
