# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0081	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0083	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0080	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	8.0	1.0	11.0	9.0	7.0	1.0	3.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	8.0	0.0	1.0	0.0	22.0	0.0	15.0	9.0	6.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	6.0	8.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	95.0	10.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	29.0	32.0	23.0	4.0	0.0	1.0	14.0	0.0	2.0	9.0	4.0	0.0	0.0	0.0	90.0	4.0	0.0	3.0	710.0	0.0	0.0	9.0	3.0	1.0	2.0	1.0	0.0	4.0	184.0	1.0	11.0	3.0	0.0	0.0	13.0	198.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	14.0	0.0	2.0	3.0	1.0	11.0	24.0	7.0	4.0	5.0	8.0	2.0	6.0	3.0	7.0	8.0	3.0	0.0	0.0	45.0	1.0	0.0	1.0	3.0	0.0	13.0	2.0	1.0	36.0	1.0	3.0	0.0	2.0	1.0	6.0	2.0	437.0	47.0	3.0	0.0	1.0	122.0	11.0	6.0	0.0	1.0	9.0	4.0	0.0	0.0	1.0	6.0	0.0	8.0	22.0	3.0	2.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	1.0	0.0	4.0	0.0	20.0	2.0	19.0	0.0	3.0	15.0	9.0	0.0	9.0	1.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	16.0	81.0	20.0	16.0	3.0	44.0	105.0	2.0	49.0	49.0	39.0	24.0	49.0	38.0	226.0	65.0	21.0	151.0	2600.0	226.0	297.0	67.0	13.0	13.0	0.0	48.0	79.0	5.0	485.0	20.0	62.0	100.0	6.0	3.0	33.0	586.0	80.0	1193.0	15.0	41.0	56.0	53.0	25.0	211.0	0.0	5.0	2.0	70.0	16.0	184.0	7.0	61.0	38.0	43.0	6.0	679.0	11.0	91.0	159.0	39.0	11.0	56.0	47.0	10.0	3.0	10.0	84.0	109.0	454.0	8.0	2.0	113.0	30.0	1412.0	417.0	19.0	24.0	87.0	22.0	442.0	114.0	6.0	183.0	13.0	8537.0	68.0	22.0	29.0	533.0	102.0	64.0	13.0	27.0	1877.0	101.0	12.0	143.0	56.0	28.0	33.0	50.0	5.0	17.0	16.0	23.0	16.0	13.0	2508.0	24.0	96.0	11.0	26.0	10.0	91.0	2.0	69.0	52.0	42.0	8.0	136.0	6.0	31.0	2.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	2745.0	1548.0	2276.0	2015.0	712.0	8745.0	6167.0	394.0	2732.0	2166.0	1379.0	4699.0	2270.0	1238.0	2743.0	2654.0	1599.0	4742.0	4975.0	839.0	4210.0	4051.0	3122.0	1599.0	601.0	2856.0	1810.0	520.0	11892.0	1071.0	3362.0	3944.0	710.0	1397.0	5113.0	5757.0	582.0	2542.0	507.0	1780.0	2747.0	1619.0	2687.0	4582.0	1363.0	2724.0	1003.0	3469.0	2793.0	4606.0	1869.0	2416.0	1751.0	4928.0	3114.0	2790.0	1772.0	5445.0	3839.0	6149.0	1602.0	1548.0	6566.0	2015.0	255.0	1419.0	1937.0	2087.0	6419.0	1597.0	2010.0	1872.0	1198.0	2110.0	619.0	2507.0	4197.0	2244.0	1608.0	3880.0	878.0	846.0	1252.0	1329.0	3224.0	1662.0	1083.0	1216.0	7034.0	4806.0	6097.0	874.0	411.0	1767.0	1215.0	864.0	3125.0	996.0	4623.0	2703.0	5436.0	1057.0	2145.0	184.0	2588.0	1406.0	911.0	1873.0	1306.0	4093.0	2151.0	1589.0	4393.0	5947.0	287.0	4524.0	944.0	1476.0	756.0	2166.0	858.0	1040.0	561.0	246.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	374.0	12815.0	307.0	267.0	149.0	11679.0	5528.0	7517.0	835.0	1231.0	759.0	1140.0	520.0	6844.0	396.0	1554.0	732.0	1846.0	1952.0	499.0	1153.0	9598.0	694.0	552.0	230.0	482.0	701.0	2388.0	2250.0	276.0	594.0	1215.0	949.0	481.0	755.0	1342.0	84.0	509.0	677.0	616.0	3364.0	3931.0	1214.0	2843.0	392.0	2813.0	331.0	965.0	1882.0	19692.0	301.0	594.0	8749.0	1169.0	1493.0	4642.0	512.0	1085.0	952.0	8681.0	275.0	563.0	1116.0	542.0	173.0	306.0	934.0	645.0	2023.0	2387.0	204.0	546.0	351.0	296.0	86.0	629.0	3996.0	692.0	709.0	1227.0	1743.0	163.0	310.0	473.0	341.0	20390.0	418.0	329.0	1451.0	865.0	2109.0	2819.0	665.0	262.0	2354.0	240.0	878.0	4820.0	2705.0	1109.0	1329.0	203.0	1151.0	399.0	590.0	192.0	273.0	301.0	283.0	3563.0	1128.0	214.0	1480.0	1255.0	118.0	10686.0	163.0	234.0	315.0	7341.0	121.0	778.0	310.0	139.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	1269.0	644.0	779.0	779.0	585.0	7121.0	3974.0	196.0	2144.0	912.0	899.0	1473.0	1495.0	934.0	1142.0	2360.0	1020.0	6205.0	17791.0	334.0	4079.0	3117.0	3081.0	1863.0	380.0	687.0	1338.0	179.0	3575.0	881.0	2886.0	4653.0	1716.0	835.0	1834.0	2158.0	256.0	3707.0	936.0	875.0	4657.0	2092.0	1827.0	2870.0	636.0	4733.0	1099.0	2903.0	2079.0	4527.0	1039.0	1896.0	1202.0	4636.0	2043.0	888.0	1120.0	1289.0	2805.0	3771.0	593.0	1707.0	2866.0	1584.0	257.0	934.0	2634.0	2647.0	5017.0	2188.0	590.0	830.0	1072.0	4238.0	250.0	2134.0	2717.0	1539.0	778.0	5001.0	297.0	615.0	1423.0	913.0	1369.0	669.0	1944.0	1537.0	6506.0	2258.0	2709.0	1666.0	264.0	3190.0	376.0	387.0	2328.0	2890.0	3171.0	1868.0	3209.0	697.0	1794.0	77.0	2359.0	290.0	395.0	2125.0	858.0	2003.0	2074.0	561.0	2462.0	2035.0	431.0	2813.0	255.0	749.0	282.0	1704.0	387.0	781.0	697.0	172.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	703.0	345.0	2434.0	587.0	266.0	4463.0	8841.0	92.0	1258.0	487.0	371.0	1278.0	568.0	571.0	1054.0	773.0	568.0	1136.0	3324.0	220.0	1128.0	1087.0	605.0	413.0	114.0	354.0	1040.0	75.0	4074.0	258.0	692.0	739.0	289.0	642.0	4080.0	3363.0	129.0	1139.0	184.0	252.0	766.0	417.0	440.0	2010.0	534.0	619.0	131.0	624.0	668.0	654.0	234.0	302.0	265.0	2096.0	708.0	1049.0	464.0	1634.0	1375.0	1337.0	422.0	702.0	3154.0	1096.0	59.0	229.0	299.0	714.0	9201.0	388.0	952.0	961.0	695.0	1313.0	383.0	672.0	980.0	571.0	914.0	2830.0	268.0	150.0	199.0	366.0	678.0	368.0	332.0	259.0	1151.0	1577.0	1252.0	111.0	202.0	819.0	250.0	262.0	3609.0	245.0	459.0	746.0	1378.0	277.0	350.0	19.0	330.0	199.0	844.0	839.0	231.0	3690.0	2538.0	1198.0	1042.0	2537.0	59.0	2235.0	133.0	1350.0	108.0	314.0	142.0	323.0	146.0	26.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	17497.0	15722.0	3300.0	13970.0	4870.0	11586.0	27198.0	5345.0	10118.0	5195.0	3196.0	5647.0	13033.0	6680.0	21113.0	8164.0	5425.0	18448.0	20841.0	6777.0	13775.0	7559.0	9307.0	3742.0	2890.0	10170.0	10702.0	5243.0	62042.0	7488.0	28447.0	15211.0	2254.0	4787.0	8888.0	19074.0	3133.0	9054.0	3444.0	5067.0	10773.0	28393.0	4588.0	15142.0	7870.0	12902.0	2089.0	6675.0	11148.0	8261.0	4240.0	4381.0	20083.0	15564.0	11475.0	29376.0	4280.0	10294.0	7888.0	12850.0	5950.0	9210.0	18542.0	10695.0	1017.0	5770.0	6036.0	6635.0	16955.0	6291.0	29050.0	7391.0	1985.0	9808.0	6095.0	10352.0	10873.0	3236.0	10413.0	10301.0	10600.0	4006.0	3772.0	4668.0	17748.0	14630.0	2658.0	4896.0	57834.0	10322.0	27282.0	4521.0	1290.0	11665.0	13960.0	943.0	6879.0	10690.0	7780.0	5599.0	20931.0	6401.0	5359.0	1371.0	9358.0	2087.0	4916.0	10412.0	5031.0	11842.0	6444.0	2412.0	20015.0	15990.0	952.0	21732.0	2217.0	2348.0	1234.0	3168.0	981.0	2625.0	2342.0	750.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae	280.0	6203.0	346.0	141.0	120.0	8237.0	4039.0	2164.0	438.0	589.0	182.0	1882.0	389.0	1863.0	951.0	379.0	1243.0	1519.0	677.0	718.0	2323.0	11043.0	571.0	490.0	1052.0	1015.0	765.0	604.0	474.0	173.0	301.0	1090.0	872.0	406.0	905.0	340.0	411.0	249.0	335.0	896.0	3745.0	2206.0	887.0	1606.0	446.0	3952.0	222.0	870.0	1960.0	18251.0	163.0	576.0	4548.0	896.0	2177.0	1156.0	239.0	2608.0	1823.0	6170.0	229.0	478.0	1864.0	252.0	146.0	484.0	2223.0	561.0	7390.0	1761.0	56.0	282.0	909.0	73.0	66.0	345.0	1983.0	492.0	549.0	1347.0	784.0	71.0	721.0	2066.0	79.0	7259.0	471.0	166.0	2021.0	272.0	1055.0	1985.0	115.0	75.0	1190.0	138.0	1026.0	3577.0	3358.0	7757.0	1308.0	183.0	8570.0	317.0	1415.0	676.0	52.0	42.0	258.0	918.0	1558.0	153.0	967.0	2660.0	42.0	2574.0	336.0	226.0	341.0	6889.0	179.0	423.0	83.0	131.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	53.0	45.0	18.0	45.0	45.0	63.0	57.0	7.0	12.0	62.0	7.0	63.0	52.0	14.0	50.0	103.0	0.0	120.0	99.0	10.0	32.0	127.0	34.0	42.0	5.0	16.0	31.0	17.0	152.0	11.0	152.0	96.0	11.0	12.0	26.0	276.0	7.0	8.0	15.0	4.0	46.0	62.0	55.0	156.0	43.0	37.0	19.0	17.0	105.0	146.0	46.0	14.0	86.0	16.0	51.0	217.0	16.0	47.0	29.0	245.0	19.0	35.0	62.0	19.0	2.0	5.0	21.0	71.0	99.0	36.0	96.0	52.0	12.0	3.0	11.0	26.0	117.0	13.0	37.0	98.0	16.0	37.0	8.0	12.0	179.0	136.0	3.0	42.0	38.0	61.0	158.0	3.0	18.0	13.0	118.0	21.0	54.0	62.0	17.0	43.0	118.0	51.0	16.0	8.0	22.0	3.0	6.0	4.0	4.0	51.0	20.0	9.0	123.0	40.0	5.0	72.0	22.0	7.0	4.0	76.0	2.0	23.0	4.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	4942.0	640.0	5137.0	3751.0	1346.0	14100.0	5731.0	644.0	13469.0	14298.0	10797.0	16156.0	12024.0	1144.0	8415.0	9902.0	6257.0	32308.0	4548.0	2979.0	69489.0	19431.0	7328.0	7572.0	4290.0	31609.0	4456.0	156.0	45557.0	4268.0	14225.0	18015.0	2639.0	2472.0	10830.0	3178.0	2185.0	19943.0	3233.0	15647.0	39984.0	12024.0	17061.0	26941.0	1631.0	6595.0	3187.0	14050.0	7123.0	20323.0	6404.0	7137.0	23548.0	24690.0	6124.0	674.0	5256.0	36943.0	14034.0	46419.0	4839.0	12932.0	56347.0	6535.0	348.0	6007.0	36932.0	10693.0	14936.0	4920.0	1594.0	1210.0	3826.0	11229.0	1634.0	7756.0	26791.0	11424.0	3564.0	12835.0	229.0	2382.0	16402.0	6270.0	5906.0	576.0	5945.0	2548.0	49181.0	18123.0	7750.0	2354.0	1619.0	12570.0	376.0	1947.0	7329.0	2479.0	22311.0	16294.0	29183.0	2523.0	17791.0	120.0	61759.0	8283.0	2676.0	9196.0	11654.0	3862.0	1771.0	4053.0	4875.0	41645.0	1112.0	3047.0	20704.0	3061.0	14100.0	4537.0	1437.0	4034.0	2134.0	1979.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_III._Incertae_Sedis	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	275.0	390.0	139.0	203.0	69.0	785.0	676.0	41.0	189.0	136.0	73.0	416.0	242.0	129.0	305.0	218.0	153.0	460.0	448.0	138.0	543.0	806.0	177.0	101.0	97.0	159.0	263.0	58.0	1434.0	90.0	364.0	355.0	97.0	176.0	327.0	293.0	42.0	338.0	61.0	108.0	237.0	152.0	175.0	332.0	195.0	178.0	82.0	357.0	189.0	396.0	162.0	203.0	77.0	335.0	186.0	445.0	344.0	230.0	159.0	1110.0	130.0	170.0	230.0	130.0	15.0	124.0	206.0	193.0	377.0	96.0	713.0	131.0	63.0	167.0	56.0	150.0	826.0	260.0	225.0	214.0	127.0	76.0	138.0	159.0	354.0	770.0	122.0	86.0	492.0	225.0	866.0	54.0	39.0	171.0	142.0	90.0	223.0	88.0	384.0	359.0	402.0	83.0	325.0	16.0	315.0	49.0	71.0	222.0	100.0	466.0	294.0	123.0	635.0	203.0	19.0	513.0	52.0	79.0	71.0	114.0	52.0	101.0	40.0	27.0
k__Bacteria;p__Firmicutes;c__Negativicutes;Other;Other	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	9.0	0.0	3.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	7.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	5.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	21.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0
